	Annotation	Name	Grid	Row	Column	Raw intensity (mean) [1] {635}	Raw intensity (mean) [2] {635}	Raw intensity (mean) [3] {635}	Background (mean) [1] {635}	Background (mean) [2] {635}	Background (mean) [3] {635}	Net intensity (mean) [1] {635}	Net intensity (mean) [2] {635}	Net intensity (mean) [3] {635}	Raw intensity (med) [1] {635}	Raw intensity (med) [2] {635}	Raw intensity (med) [3] {635}	Background (med) [1] {635}	Background (med) [2] {635}	Background (med) [3] {635}	Net intensity (med) [1] {635}	Net intensity (med) [2] {635}	Net intensity (med) [3] {635}	Raw intensity (med) [med] {635}	Raw intensity (med) [mean] {635}	Raw intensity (mean) [mean] {635}	Raw intensity (mean) [med] {635}	Background (med) [med] {635}	Background (med) [mean] {635}	Background (mean) [mean] {635}	Background (mean) [med] {635}	Net intensity (med) [med] {635}	Net intensity (med) [mean] {635}	Net intensity (mean) [mean] {635}	Net intensity (mean) [med] {635}	Raw intensity (mean) [st.dev.] {635}	Raw intensity (med) [st.dev.] {635}	Background (mean) [st.dev.] {635}	Background (med) [st.dev.] {635}	Net intensity (mean) [st.dev.] {635}	Net intensity (med) [st.dev.] {635}	CT100 %CV on raw spot meds	CT100 %CV on raw spot means	CT100 %CV on bkgd local meds	CT100 %CV on bkgd local means	CT100 %CV on net meds	CT100 %CV on net means	CT100 raw mean mean - bkgd med mean	Raw intensity (np) [1] {635}	Raw intensity (np) [2] {635}	Raw intensity (np) [3] {635}	Raw intensity (np) [mean] {635}	Raw intensity (np) [st.dev.] {635}	Raw intensity (ar.pr.) [1] {635}	Raw intensity (ar.pr.) [2] {635}	Raw intensity (ar.pr.) [3] {635}	Raw intensity (ar.pr.) [mean] {635}	Raw intensity (ar.pr.) [st.dev.] {635}	raw intensity  (100-ar.pr.)  [1]	raw intensity  (100-ar.pr.)  [2]	raw intensity  (100-ar.pr.)  [3]	raw intensity  (100-ar.pr)  [val]  {mean}	Raw intensity (sum) [1] {635}	Raw intensity (sum) [2] {635}	Raw intensity (sum) [3] {635}	Raw intensity (sum) [mean] {635}	Net intensity (st.dev.) [1] {635}	Net intensity (st.dev.) [2] {635}	Net intensity (st.dev.) [3] {635}	weighted net mean  [1]	weighted net mean  [2]	weighted net mean  [3]	weighted net  (mean)  [mean]	Background (st.dev.) [1] {635}	Background (st.dev.) [2] {635}	Background (st.dev.) [3] {635}	Spot 1 running	Spot 2 running	Spot 3 running	raw int ar pr 1  < 20	raw int ar pr 2  < 20	raw int ar pr 3  < 20	net mean 1  <= 0	net mean 2  <= 0	net mean 3  <= 0	net median 1  <= 0	net median 2  <= 0	net median 3  <= 0	net mean in 2 spots of trip  <=0	net med in 2 spots of trip  <=0	ar pr  <20 for 2 spots of trip	CT100 any flag > 1 spot of trip
1	Cy5-biotin-BSA low 1st grid	Cy5 BSA 5ng/ul	1	1	1	1744.31	1868.76	1821.06	1469.20	1548.27	1535.49	286.06	342.56	311.95	1716.00	1826.00	1807.00	1572.00	1617.00	1512.00	257.75	299.80	297.89	1807.00	1783.00	1811.38	1821.06	1572.00	1567.00	1517.65	1535.49	297.89	285.15	313.52	311.95	62.79	58.80	42.44	52.68	28.29	23.75	3.30	3.47	3.36	2.80	8.33	9.02	244.38	748.00	572.00	658.00	659.33	88.01	54.20	41.45	47.68	47.78	6.38	45.80	58.55	52.32	52.22	1304743.00	1068932.00	1198255.00	1190643.33	67.23	180.43	76.67	3182.62	1086.01	2677.11	2315.24	278.61	334.58	336.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	Cy5-biotin-BSA med 1st grid	Cy5 BSA 10ng/ul	1	1	2	1789.89	1568.39	3166.85	1313.85	1268.59	1353.29	506.03	296.96	1825.14	1595.00	1503.00	3016.00	1290.00	1294.00	1339.00	311.14	231.57	1674.29	1595.00	2038.00	2175.04	1789.89	1294.00	1307.67	1311.91	1313.85	311.14	739.00	876.04	506.03	866.04	848.22	42.38	27.21	828.56	810.96	41.62	39.82	2.08	3.23	109.74	94.58	867.37	152.00	41.00	13.00	68.67	73.51	11.01	2.97	0.94	4.98	5.33	88.99	97.03	99.06	95.02	272063.00	64304.00	41169.00	125845.33	658.00	273.31	1258.83	116.89	44.55	18.85	60.10	222.46	99.88	147.54	0	0	0	3	3	3	0	0	0	0	0	0	0	0	3	3
3	Cy5-biotin-BSA high 1st grid	Cy5 BSA 15ng/ul	1	1	3	5417.84	5564.13	5652.22	3969.36	4522.73	4398.87	1656.70	1201.23	1422.44	5151.00	5240.00	5449.00	4549.00	4726.00	5193.00	1389.86	877.10	1219.21	5240.00	5280.00	5544.73	5564.13	4726.00	4822.67	4296.99	4398.87	1219.21	1162.06	1426.79	1422.44	118.39	152.97	290.41	332.70	227.77	261.12	2.90	2.14	6.90	6.76	22.47	15.96	722.07	1352.00	1216.00	1353.00	1307.00	78.81	97.97	88.12	98.04	94.71	5.71	2.03	11.88	1.96	5.29	7324924.00	6765984.00	7647460.00	7246122.67	1143.37	1192.52	995.33	1959.00	1224.88	1933.59	1705.82	2697.56	2499.57	2961.06	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
4	antigen 007	COL6A1	1	1	4	2485.84	2517.95	2636.52	1410.26	1382.65	1816.44	1105.28	1169.79	1184.43	2463.00	2477.00	2641.00	1020.00	985.00	1083.00	1082.43	1128.84	1188.92	2477.00	2527.00	2546.77	2517.95	1020.00	1029.33	1536.45	1410.26	1128.84	1133.40	1153.17	1169.79	79.36	98.97	242.87	49.66	42.12	53.39	3.92	3.12	4.82	15.81	4.71	3.65	1517.44	1075.00	1132.00	1087.00	1098.00	30.05	77.90	82.03	78.77	79.57	2.18	22.10	17.97	21.23	20.43	2672280.00	2850320.00	2865892.00	2796164.00	286.46	399.04	286.53	4147.79	3318.51	4493.32	3986.54	614.48	618.27	4079.51	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
5	antigen 011	CT62	1	1	5	3178.83	3232.90	3314.95	1747.73	1683.05	1780.91	1479.85	1600.55	1606.43	3188.00	3263.00	3270.00	986.00	960.00	997.00	1489.02	1630.64	1561.48	3263.00	3240.33	3242.23	3232.90	986.00	981.00	1737.23	1747.73	1561.48	1560.38	1562.28	1600.55	68.53	45.46	49.77	19.00	71.44	70.82	1.40	2.11	1.94	2.86	4.54	4.57	2261.23	889.00	1077.00	913.00	959.67	102.32	64.42	78.04	66.16	69.54	7.41	35.58	21.96	33.84	30.46	2825982.00	3481834.00	3026546.00	3111454.00	385.49	377.53	393.43	3412.78	4565.94	3727.88	3902.20	1124.04	1059.82	1166.23	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
6	antigen 015	DSCR8/MMA1	1	1	6	3712.14	3746.83	3834.07	1866.76	1948.34	1912.24	1920.19	1866.93	1988.39	3685.00	3780.00	3841.00	984.00	992.00	1004.00	1893.04	1900.09	1995.32	3780.00	3768.67	3764.35	3746.83	992.00	993.33	1909.12	1912.24	1900.09	1929.49	1925.17	1920.19	62.82	78.62	40.88	10.07	60.88	57.13	2.09	1.67	1.01	2.14	2.96	3.16	2771.01	1093.00	1075.00	1070.00	1079.33	12.10	79.20	77.90	77.54	78.21	0.88	20.80	22.10	22.46	21.79	4057374.00	4027846.00	4102451.00	4062557.00	568.96	442.04	462.78	3688.76	4540.22	4597.34	4275.44	1315.91	1326.39	1311.28	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
7	antigen 032	MAGEA3	1	1	7	4537.99	4549.06	4384.56	2343.99	2170.05	2337.89	2274.79	2450.00	2123.34	4509.00	4501.00	4383.00	1112.00	1010.00	1225.00	2245.80	2401.94	2121.78	4501.00	4464.33	4490.54	4537.99	1112.00	1115.67	2283.98	2337.89	2245.80	2256.51	2282.71	2274.79	91.94	70.55	98.71	107.55	163.47	140.39	1.58	2.05	9.64	4.32	6.22	7.16	3374.87	1009.00	1196.00	1000.00	1068.33	110.65	73.12	86.67	72.46	77.42	8.02	26.88	13.33	27.54	22.58	4578830.00	5440675.00	4384564.00	4801356.33	580.72	479.79	503.74	3952.47	6107.29	4215.15	4758.31	1708.65	1589.16	1631.28	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
8	antigen 112	SOX1	1	1	8	3347.72	3248.82	3016.29	2394.98	2135.52	2106.82	990.24	1143.06	937.90	3328.00	3275.00	2983.00	2089.00	1767.00	1722.00	970.52	1169.24	904.61	3275.00	3195.33	3204.27	3248.82	1767.00	1859.33	2212.44	2135.52	970.52	1014.79	1023.73	990.24	170.15	185.79	158.73	200.17	106.60	137.76	5.81	5.31	10.77	7.17	13.57	10.41	1344.94	980.00	866.00	844.00	896.67	73.00	71.01	62.75	61.16	64.98	5.29	28.99	37.25	38.84	35.02	3280762.00	2813478.00	2545746.00	2879995.33	419.93	442.72	460.86	2310.93	2235.95	1717.64	2088.17	1074.63	1000.99	938.80	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	antigen 036	MAGEA5	1	2	1	3718.69	3851.28	4077.09	2026.87	2137.02	2144.31	1744.78	1769.44	1991.66	3689.00	3865.00	4115.00	1236.00	1300.00	1221.00	1715.09	1783.16	2029.57	3865.00	3889.67	3882.35	3851.28	1236.00	1252.33	2102.74	2137.02	1783.16	1842.60	1835.29	1769.44	181.21	214.07	65.80	41.96	135.98	165.46	5.50	4.67	3.35	3.13	8.98	7.41	2630.02	1120.00	1113.00	1135.00	1122.67	11.24	81.16	80.65	82.25	81.35	0.81	18.84	19.35	17.75	18.65	4164934.00	4286477.00	4627498.00	4359636.33	405.98	427.65	480.29	4813.39	4605.13	4706.58	4708.37	1133.55	1181.01	1344.73	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0
10	antigen 040	MART-1	1	2	2	2612.05	2765.49	2836.12	1698.18	1792.57	1895.13	945.85	1012.61	966.27	2598.00	2779.00	2823.00	1218.00	1301.00	1581.00	931.80	1026.12	953.15	2779.00	2733.33	2737.89	2765.49	1301.00	1366.67	1795.30	1792.57	953.15	970.36	974.91	966.27	114.56	119.25	98.51	190.20	34.21	49.46	4.36	4.18	13.92	5.49	5.10	3.51	1371.22	1091.00	989.00	1134.00	1071.33	74.47	79.06	71.67	82.17	77.63	5.40	20.94	28.33	17.83	22.37	2849747.00	2735070.00	3216163.00	2933660.00	245.07	248.78	250.39	4210.79	4025.49	4376.18	4204.15	713.79	779.41	765.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
